当日链接,比赛详情链接,日期,联赛名,主队,客队,初盘亚盘,终盘亚盘,终盘亚盘水位,初盘大球盘口,终盘大球盘口,终盘大球水位,中场大小盘,中场大球水位,上半场进球数,最终进球数,75分钟后进球数,80分钟后进球数
http://bf.win007.com/football/Over_20200907.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1686855	,2020.09.07	,欧青U21外	,捷克U21	,克罗地亚U21	,平手	,受让平手/半球	,0.98/0.91	,2.5	,2.5/3	,0.87/1.00	,1/1.5	,0.96/0.90	,0	,0	,0	,0	
http://bf.win007.com/football/Over_20200907.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1838439	,2020.09.08	,秘鲁甲	,比尼斯纳勒	,西恩夏诺	,平手	,受让平手/半球	,0.68/1.16	,2.5	,2.5/3	,1.08/0.72	,1/1.5	,0.88/0.98	,0	,0	,0	,0	
http://bf.win007.com/football/Over_20200906.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1879523	,2020.09.06	,瑞典甲	,于默奥	,布拉格	,受让平手/半球	,平手	,1.09/0.81	,2.5	,2.5/3	,1.03/0.83	,1/1.5	,0.99/0.87	,0	,2	,1	,0	
http://bf.win007.com/football/Over_20200906.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1903322	,2020.09.07	,巴拉甲	,圣罗伦素体育会	,索尔美洲队	,平手	,受让平手/半球	,0.86/1.00	,2.5	,2.5/3	,0.94/0.90	,2.5	,0.88/0.96	,1	,1	,0	,0	
http://bf.win007.com/football/Over_20200906.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1896873	,2020.09.07	,美职业	,明尼苏达联	,皇家盐湖城	,平手/半球	,半球/一球	,0.81/1.09	,2.5/3	,3	,0.96/0.92	,1.5	,0.94/0.93	,0	,4	,1	,1	
http://bf.win007.com/football/Over_20200905.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1880432	,2020.09.05	,墨西联	,华雷斯	,桑托斯拉古纳	,平手	,受让平手/半球	,0.96/0.93	,2.5	,2.5/3	,1.05/0.81	,1/1.5	,0.85/1.01	,0	,2	,1	,1	
http://bf.win007.com/football/Over_20200905.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1831421	,2020.09.05	,韩K联	,浦项制铁	,大邱FC	,平手/半球	,平手/半球	,1.12/0.79	,2.5	,2.5/3	,0.97/0.90	,4.5	,0.86/1.00	,3	,5	,1	,1	
http://bf.win007.com/football/Over_20200905.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1908083	,2020.09.05	,英联杯	,克鲁	,林肯城	,平手/半球	,平手/半球	,1.07/0.81	,2.5	,2.5/3	,1.02/0.84	,1/1.5	,0.83/1.03	,0	,3	,0	,0	
http://bf.win007.com/football/Over_20200905.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1879525	,2020.09.05	,瑞典甲	,奥尔格里特	,诺尔比	,平手/半球	,平手	,0.86/1.04	,2.5	,2.5/3	,0.90/0.96	,1/1.5	,0.87/0.99	,0	,2	,0	,0	
http://bf.win007.com/football/Over_20200904.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1837754	,2020.09.05	,沙地联	,瓦赫达麦加	,希拉尔	,平手	,受让半球	,1.02/0.80	,2.5/3	,3	,1.01/0.79	,2.5	,0.80/1.06	,1	,4	,2	,1	
http://bf.win007.com/football/Over_20200904.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1880428	,2020.09.05	,墨西联	,提华纳	,蒙特瑞	,受让平手/半球	,受让平手/半球	,1.01/0.89	,2.5	,2.5/3	,1.03/0.83	,3.5	,1.06/0.80	,2	,3	,0	,0	
http://bf.win007.com/football/Over_20200903.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1837330	,2020.09.03	,智利甲	,U康塞普森	,西班牙联合	,受让平手/半球	,受让平手/半球	,0.88/1.00	,2.5	,2.5/3	,0.93/0.93	,1.5	,1.01/0.85	,0	,3	,0	,0	
http://bf.win007.com/football/Over_20200903.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1858402	,2020.09.04	,欧国联	,德国	,西班牙	,平手/半球	,平手/半球	,1.01/0.89	,2.5	,2.5/3	,1.02/0.86	,1.5	,0.90/0.98	,0	,1	,0	,0	
http://bf.win007.com/football/Over_20200903.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1880435	,2020.09.04	,墨西联	,克雷塔罗	,托卢卡	,平手/半球	,半球	,1.11/0.80	,2.5	,2.5/3	,0.97/0.89	,3.5	,0.99/0.87	,2	,5	,1	,0	
http://bf.win007.com/football/Over_20200902.htm	,http://vip.win007.com/AsianOdds_n.aspx?id=1864472	,2020.09.03	,冰岛甲	,维斯特里	,托尔阿克雷里	,受让平手/半球	,平手	,1.01/0.85	,2.5/3	,3	,1.01/0.83	,大小球变化表没有时间和比分	
